customerID,Churn_Probability,Risk_Category
6124-ACRHJ,28.000000000000004,Low Risk
9362-MWODR,3.0,Low Risk
9975-GPKZU,1.0,Low Risk
9625-RZFUK,1.0,Low Risk
5153-LXKDT,0.0,Low Risk
5161-UBZXI,0.0,Low Risk
1020-JPQOW,1.0,Low Risk
7919-ZODZZ,6.0,Low Risk
0565-JUPYD,0.0,Low Risk
6867-ACCZI,1.0,Low Risk
5939-XAIXZ,6.0,Low Risk
9054-FOWNV,17.0,Low Risk
2683-BPJSO,76.0,High Risk
2157-MXBJS,96.0,High Risk
8207-VVMYB,0.0,Low Risk
9732-EQMWY,1.0,Low Risk
9360-AHGNL,91.0,High Risk
1087-UDSIH,36.0,Medium Risk
5269-NRGDP,2.0,Low Risk
6195-MELTI,2.0,Low Risk
5485-WUYWF,52.0,Medium Risk
2121-JAFOM,0.0,Low Risk
8818-DOPVL,1.0,Low Risk
2632-UCGVD,92.0,High Risk
5445-PZWGX,67.0,High Risk
1227-UDMZR,0.0,Low Risk
5198-HQAEN,3.0,Low Risk
9170-CCKOU,37.0,Medium Risk
2167-FQSTQ,0.0,Low Risk
2819-GWENI,1.0,Low Risk
1043-YCUTE,14.000000000000002,Low Risk
3814-MLAXC,56.99999999999999,Medium Risk
3572-UUHRS,4.0,Low Risk
2692-PFYTJ,43.0,Medium Risk
1226-UDFZR,56.00000000000001,Medium Risk
5955-EPOAZ,11.0,Low Risk
6821-JPCDC,0.0,Low Risk
8815-LMFLX,11.0,Low Risk
9135-HSWOC,1.0,Low Risk
8582-KRHPJ,1.0,Low Risk
5811-IWXYM,1.0,Low Risk
7044-YAACC,71.0,High Risk
8189-XRIKE,7.000000000000001,Low Risk
1506-YJTYT,1.0,Low Risk
4123-DVHPH,53.0,Medium Risk
6425-YQLLO,98.0,High Risk
5442-UTCVD,75.0,High Risk
2228-BZDEE,4.0,Low Risk
7734-DBOAI,68.0,High Risk
2789-CZANW,0.0,Low Risk
2091-RFFBA,63.0,High Risk
2114-MGINA,98.0,High Risk
7596-LDUXP,9.0,Low Risk
3740-RLMVT,1.0,Low Risk
4489-SNOJF,88.0,High Risk
2192-OZITF,0.0,Low Risk
5651-CPDND,25.0,Low Risk
2186-QZEYA,6.0,Low Risk
1131-ALZWV,6.0,Low Risk
7729-XBTWX,1.0,Low Risk
9134-WYRVP,1.0,Low Risk
3284-SVCRO,2.0,Low Risk
9732-OUYRN,1.0,Low Risk
0559-CKHUS,1.0,Low Risk
2931-SVLTV,1.0,Low Risk
6899-PPEEA,99.0,High Risk
7504-UWHNB,27.0,Low Risk
2582-FFFZR,25.0,Low Risk
8908-NMQTX,0.0,Low Risk
2187-LZGPL,98.0,High Risk
1431-AIDJQ,0.0,Low Risk
6288-LBEAR,31.0,Medium Risk
4597-NUCQV,98.0,High Risk
9019-QVLZD,94.0,High Risk
8413-YNHNV,0.0,Low Risk
5808-TOTXO,7.000000000000001,Low Risk
4369-NYSCF,1.0,Low Risk
6333-YDVLT,0.0,Low Risk
5324-KTGCG,1.0,Low Risk
5599-HVLTW,35.0,Medium Risk
7394-LWLYN,74.0,High Risk
3707-LRWZD,55.00000000000001,Medium Risk
6873-UDNLD,1.0,Low Risk
2700-LUEVA,39.0,Medium Risk
1455-ESIQH,88.0,High Risk
0958-YHXGP,37.0,Medium Risk
1101-SSWAG,56.00000000000001,Medium Risk
2979-SXESE,89.0,High Risk
4013-TLDHQ,87.0,High Risk
5743-KHMNA,0.0,Low Risk
4194-FJARJ,1.0,Low Risk
5325-UWTWJ,4.0,Low Risk
3969-GYXEL,32.0,Medium Risk
9208-OLGAQ,26.0,Low Risk
3244-CQPHU,0.0,Low Risk
2674-MLXMN,66.0,High Risk
9708-HPXWZ,52.0,Medium Risk
6992-TKNYO,2.0,Low Risk
4468-YDOVK,50.0,Medium Risk
3754-DXMRT,70.0,High Risk
5792-JALQC,1.0,Low Risk
7130-VTEWQ,69.0,High Risk
2200-DSAAL,0.0,Low Risk
4302-ZYFEL,1.0,Low Risk
9351-LZYGF,3.0,Low Risk
4366-CTOUZ,0.0,Low Risk
6121-VZNQB,43.0,Medium Risk
7903-CMPEY,90.0,High Risk
1518-OMDIK,11.0,Low Risk
6671-NGWON,10.0,Low Risk
0595-ITUDF,0.0,Low Risk
6996-KNSML,89.0,High Risk
1955-IBMMB,2.0,Low Risk
0096-BXERS,56.99999999999999,Medium Risk
3806-YAZOV,18.0,Low Risk
7998-ZLXWN,12.0,Low Risk
6253-WRFHY,28.000000000000004,Low Risk
9133-AYJZG,11.0,Low Risk
2675-OTVVJ,7.000000000000001,Low Risk
8680-CGLTP,2.0,Low Risk
8430-TWCBX,3.0,Low Risk
5018-GWURO,40.0,Medium Risk
6741-QRLUP,0.0,Low Risk
4737-HOBAX,0.0,Low Risk
0537-QYZZN,42.0,Medium Risk
3340-QBBFM,2.0,Low Risk
1704-NRWYE,67.0,High Risk
2592-SEIFQ,74.0,High Risk
8200-KLNYW,1.0,Low Risk
3372-CDXFJ,6.0,Low Risk
4781-ZXYGU,66.0,High Risk
7632-YUTXB,1.0,Low Risk
2718-YSKCS,0.0,Low Risk
9896-UYMIE,0.0,Low Risk
0853-NWIFK,1.0,Low Risk
8212-CRQXP,31.0,Medium Risk
6980-CDGFC,2.0,Low Risk
7691-XVTZH,0.0,Low Risk
2520-SGTTA,2.0,Low Risk
7481-ATQQS,91.0,High Risk
2277-VWCNI,70.0,High Risk
1088-CNNKB,0.0,Low Risk
8642-GVWRF,81.0,High Risk
1930-BZLHI,1.0,Low Risk
3400-ESFUW,69.0,High Risk
5868-YTYKS,61.0,High Risk
3525-DVKFN,2.0,Low Risk
1482-OXZSY,3.0,Low Risk
0377-JBKKT,7.000000000000001,Low Risk
5778-BVOFB,21.0,Low Risk
3373-YZZYM,19.0,Low Risk
2057-ZBLPD,62.0,High Risk
0228-MAUWC,30.0,Medium Risk
5502-RLUYV,33.0,Medium Risk
0023-HGHWL,91.0,High Risk
7663-YJHSN,0.0,Low Risk
4915-BFSXL,0.0,Low Risk
3086-RUCRN,0.0,Low Risk
5215-LNLDJ,55.00000000000001,Medium Risk
7576-JMYWV,1.0,Low Risk
9039-RBEEE,90.0,High Risk
0257-KXZGU,3.0,Low Risk
1307-ATKGB,4.0,Low Risk
8417-FMLZI,76.0,High Risk
3714-XPXBW,2.0,Low Risk
1850-AKQEP,12.0,Low Risk
2824-DXNKN,0.0,Low Risk
5227-JSCFE,0.0,Low Risk
0848-ZGQIJ,27.0,Low Risk
3621-CHYVB,1.0,Low Risk
8042-RNLKO,1.0,Low Risk
1792-UXAFY,96.0,High Risk
5372-FBKBN,3.0,Low Risk
0420-TXVSG,0.0,Low Risk
6217-TOWGS,15.0,Low Risk
0515-YPMCW,81.0,High Risk
0378-XSZPU,86.0,High Risk
1045-LTCYT,25.0,Low Risk
1544-JJMYL,1.0,Low Risk
4636-JGAAI,3.0,Low Risk
6874-SGLHU,1.0,Low Risk
5951-AOFIH,2.0,Low Risk
4729-XKASR,51.0,Medium Risk
3059-NGMXB,6.0,Low Risk
8652-YHIYU,12.0,Low Risk
5278-PNYOX,0.0,Low Risk
5449-FIBXJ,33.0,Medium Risk
3486-HOOGQ,0.0,Low Risk
5061-PBXFW,2.0,Low Risk
8630-FJLIB,36.0,Medium Risk
3891-NLXJB,1.0,Low Risk
4749-OJKQU,82.0,High Risk
0577-WHMEV,17.0,Low Risk
5453-AXEPF,52.0,Medium Risk
3639-XJHKQ,8.0,Low Risk
3716-LRGXK,0.0,Low Risk
2263-SFSQZ,1.0,Low Risk
9950-MTGYX,1.0,Low Risk
3397-AVTKU,2.0,Low Risk
4825-FUREZ,2.0,Low Risk
9837-BMCLM,75.0,High Risk
2672-OJQZP,49.0,Medium Risk
0137-UDEUO,16.0,Low Risk
3134-DSHVC,0.0,Low Risk
6161-UUUTA,78.0,High Risk
7821-DPRQE,0.0,Low Risk
6543-XRMYR,99.0,High Risk
2001-EWBQU,0.0,Low Risk
4925-LMHOK,28.000000000000004,Low Risk
1608-GMEWB,2.0,Low Risk
6695-AMZUF,0.0,Low Risk
1455-UGQVH,100.0,High Risk
8410-BGQXN,16.0,Low Risk
8280-MQRQN,79.0,High Risk
1619-YWUBB,1.0,Low Risk
7611-YKYTC,33.0,Medium Risk
2037-SGXHH,65.0,High Risk
3178-FESZO,95.0,High Risk
0365-GXEZS,24.0,Low Risk
0082-OQIQY,4.0,Low Risk
6087-MVHJH,40.0,Medium Risk
4603-JANFB,93.0,High Risk
3018-TFTSU,97.0,High Risk
3606-SBKRY,3.0,Low Risk
4806-KEXQR,81.0,High Risk
0667-NSRGI,2.0,Low Risk
7083-YNSKY,31.0,Medium Risk
6893-ODYYE,0.0,Low Risk
8242-JSVBO,36.0,Medium Risk
2479-BRAMR,96.0,High Risk
9541-ZPSEA,1.0,Low Risk
2665-NPTGL,8.0,Low Risk
1139-WUOAH,0.0,Low Risk
4693-VWVBO,35.0,Medium Risk
7434-SHXLS,47.0,Medium Risk
6937-GCDGQ,13.0,Low Risk
0988-JRWWP,64.0,High Risk
5075-JSDKI,2.0,Low Risk
7908-QCBCA,92.0,High Risk
8644-XYTSV,3.0,Low Risk
6711-FLDFB,70.0,High Risk
3873-WOSBC,3.0,Low Risk
7465-ZZRVX,85.0,High Risk
7975-JMZNT,0.0,Low Risk
7251-XFOIL,1.0,Low Risk
4116-IQRFR,8.0,Low Risk
3714-JTVOV,53.0,Medium Risk
8259-DZLIZ,1.0,Low Risk
0442-ZXKVS,0.0,Low Risk
7853-WNZSY,16.0,Low Risk
3120-FAZKD,4.0,Low Risk
8606-OEGQZ,3.0,Low Risk
0225-ZORZP,33.0,Medium Risk
4702-IOQDC,87.0,High Risk
9489-JMTTN,0.0,Low Risk
0575-CUQOV,0.0,Low Risk
0967-BMLBD,5.0,Low Risk
6178-KFNHS,44.0,Medium Risk
2830-LEWOA,0.0,Low Risk
5006-MXVRN,1.0,Low Risk
1264-BYWMS,91.0,High Risk
9658-WYUFB,97.0,High Risk
8327-WKMIE,1.0,Low Risk
6917-FIJHC,0.0,Low Risk
5329-KRDTM,0.0,Low Risk
7797-EJMDP,12.0,Low Risk
3530-VWVGU,7.000000000000001,Low Risk
2013-SGDXK,78.0,High Risk
6368-NWMCE,4.0,Low Risk
3633-CDBUW,4.0,Low Risk
0707-HOVVN,1.0,Low Risk
8580-QVLOC,41.0,Medium Risk
3956-MGXOG,41.0,Medium Risk
9274-UARKJ,38.0,Medium Risk
4077-HWUYD,0.0,Low Risk
2012-NWRPA,99.0,High Risk
8808-ELEHO,79.0,High Risk
0103-CSITQ,0.0,Low Risk
3506-LCJDC,20.0,Low Risk
8671-KKKOS,2.0,Low Risk
7305-ZWMAJ,1.0,Low Risk
9518-XXBXE,40.0,Medium Risk
3934-HXCFZ,92.0,High Risk
6578-KRMAW,1.0,Low Risk
4860-IJUDE,28.999999999999996,Low Risk
7666-WKRON,9.0,Low Risk
9688-YGXVR,2.0,Low Risk
0423-UDIJQ,25.0,Low Risk
1945-XISKS,1.0,Low Risk
4910-AQFFX,71.0,High Risk
2154-KVJFF,68.0,High Risk
5360-LJCNJ,0.0,Low Risk
2607-FBDFF,45.0,Medium Risk
9647-ERGBE,98.0,High Risk
3428-XZMAZ,93.0,High Risk
1100-DDVRV,30.0,Medium Risk
0378-TOVMS,70.0,High Risk
4355-HBJHH,93.0,High Risk
6728-WYQBC,51.0,Medium Risk
9058-CBREO,72.0,High Risk
9029-FEGVJ,26.0,Low Risk
7216-KAOID,2.0,Low Risk
0318-QUUOB,94.0,High Risk
6145-NNPNO,46.0,Medium Risk
5520-FVEWJ,97.0,High Risk
5339-TJFEK,0.0,Low Risk
5572-ZDXHY,90.0,High Risk
2074-GUHPQ,17.0,Low Risk
4625-XMOYM,0.0,Low Risk
5827-MWCZK,0.0,Low Risk
1385-TQOZW,11.0,Low Risk
5914-XRFQB,0.0,Low Risk
4329-YPDDQ,4.0,Low Risk
4804-NCPET,1.0,Low Risk
3750-CKVKH,74.0,High Risk
5944-UGLLK,49.0,Medium Risk
8063-GBATB,69.0,High Risk
7787-BNTZM,20.0,Low Risk
2252-ISRNH,25.0,Low Risk
9415-TPKRV,12.0,Low Risk
5322-TEUJK,0.0,Low Risk
4547-KQRTM,71.0,High Risk
4877-EVATK,52.0,Medium Risk
1866-DIOQZ,0.0,Low Risk
8375-KVTHK,1.0,Low Risk
2697-NQBPF,3.0,Low Risk
3709-OIJEA,3.0,Low Risk
7639-SUPCW,42.0,Medium Risk
1386-ZIKUV,25.0,Low Risk
0599-XNYDO,37.0,Medium Risk
6377-WHAOX,0.0,Low Risk
6855-VLGOS,0.0,Low Risk
8999-XXGNS,5.0,Low Risk
8746-OQQRW,16.0,Low Risk
3181-MIZBN,24.0,Low Risk
0471-ARVMX,0.0,Low Risk
7766-CLTIC,17.0,Low Risk
5650-YLIBA,59.0,Medium Risk
0825-CPPQH,0.0,Low Risk
9084-OAYKL,1.0,Low Risk
6122-LJADA,0.0,Low Risk
2400-XIWIO,0.0,Low Risk
7524-VRLPL,0.0,Low Risk
1069-XAIEM,95.0,High Risk
7569-NMZYQ,0.0,Low Risk
5201-USSQZ,23.0,Low Risk
2105-PHWON,3.0,Low Risk
1494-EJZDW,1.0,Low Risk
4884-TVUQF,0.0,Low Risk
8003-EWNDZ,27.0,Low Risk
1897-RCFUM,3.0,Low Risk
9256-JTBNZ,17.0,Low Risk
4658-HCOHW,99.0,High Risk
2211-RMNHO,0.0,Low Risk
2432-TFSMK,6.0,Low Risk
3440-JPSCL,84.0,High Risk
4929-ROART,9.0,Low Risk
1834-ABKHQ,4.0,Low Risk
1741-WTPON,0.0,Low Risk
3932-IJWDZ,1.0,Low Risk
1240-HCBOH,1.0,Low Risk
3594-KADLU,32.0,Medium Risk
8065-BVEPF,0.0,Low Risk
3796-ENZGF,0.0,Low Risk
1734-ZMNTZ,2.0,Low Risk
2853-CWQFQ,56.99999999999999,Medium Risk
0813-TAXXS,1.0,Low Risk
2519-TWKFS,6.0,Low Risk
2889-FPWRM,86.0,High Risk
0626-QXNGV,1.0,Low Risk
6723-CEGQI,0.0,Low Risk
6987-XQSJT,66.0,High Risk
4732-RRJZC,21.0,Low Risk
9499-XPZXM,0.0,Low Risk
4338-EYCER,17.0,Low Risk
3007-FDPEA,17.0,Low Risk
6350-XFYGW,51.0,Medium Risk
4290-BSXUX,85.0,High Risk
8513-OLYGY,0.0,Low Risk
0311-QYWSS,28.000000000000004,Low Risk
8705-DWKTI,24.0,Low Risk
8755-IWJHN,0.0,Low Risk
0325-XBFAC,70.0,High Risk
4480-QQRHC,52.0,Medium Risk
0929-PECLO,9.0,Low Risk
3680-CTHUH,0.0,Low Risk
1202-KKGFU,35.0,Medium Risk
6112-KTHFQ,23.0,Low Risk
1852-XEMDW,3.0,Low Risk
2462-XIIJB,99.0,High Risk
4760-XOHVN,34.0,Medium Risk
1820-DJFPH,0.0,Low Risk
9426-SXNHE,22.0,Low Risk
9068-FHQHD,1.0,Low Risk
1269-FOYWN,2.0,Low Risk
9470-YFUYI,0.0,Low Risk
7817-BOQPW,81.0,High Risk
7402-EYFXX,10.0,Low Risk
1853-UDXBW,86.0,High Risk
9895-VFOXH,62.0,High Risk
5458-CQJTA,74.0,High Risk
1230-QAJDW,28.999999999999996,Low Risk
5701-ZIKJE,18.0,Low Risk
5219-YIPTK,98.0,High Risk
5032-MIYKT,85.0,High Risk
7396-VJUZB,54.0,Medium Risk
9717-QEBGU,71.0,High Risk
5172-RKOCB,7.000000000000001,Low Risk
6509-TSGWN,8.0,Low Risk
3540-RZJYU,97.0,High Risk
3178-CIFOT,2.0,Low Risk
2091-MJTFX,96.0,High Risk
4530-NDRKU,6.0,Low Risk
5985-TBABQ,1.0,Low Risk
9800-ONTFE,59.0,Medium Risk
6743-HHQPF,19.0,Low Risk
8455-HIRAQ,22.0,Low Risk
6616-AALSR,0.0,Low Risk
0883-EIBTI,17.0,Low Risk
9415-ZNBSX,0.0,Low Risk
4018-KJYUY,3.0,Low Risk
0722-TROQR,77.0,High Risk
7571-YXDAD,78.0,High Risk
3884-UEBXB,0.0,Low Risk
8780-RSYYU,7.000000000000001,Low Risk
5537-UXXVS,10.0,Low Risk
1791-PQHBB,23.0,Low Risk
8701-DGLVH,1.0,Low Risk
8741-LQOBK,3.0,Low Risk
3393-FMZPV,98.0,High Risk
8082-GHXOP,19.0,Low Risk
6402-ZFPPI,99.0,High Risk
0980-FEXWF,1.0,Low Risk
7486-KSRVI,97.0,High Risk
3011-WQKSZ,19.0,Low Risk
8443-WVPSS,99.0,High Risk
3006-XIMLN,92.0,High Risk
8218-FFJDS,0.0,Low Risk
1986-PHGZF,12.0,Low Risk
9965-YOKZB,83.0,High Risk
0504-HHAPI,93.0,High Risk
9360-OMDZZ,10.0,Low Risk
6305-YLBMM,66.0,High Risk
0345-XMMUG,0.0,Low Risk
8024-XNAFQ,7.000000000000001,Low Risk
3647-GMGDH,90.0,High Risk
2988-GBIVW,30.0,Medium Risk
2832-SCUCO,33.0,Medium Risk
7036-ZZKBD,2.0,Low Risk
3791-LGQCY,99.0,High Risk
0265-PSUAE,38.0,Medium Risk
0463-TXOAK,3.0,Low Risk
0594-UFTUL,15.0,Low Risk
9509-MPYOD,1.0,Low Risk
9128-CPXKI,0.0,Low Risk
0129-KPTWJ,0.0,Low Risk
8166-ZZTFS,81.0,High Risk
5855-EIBDE,0.0,Low Risk
5365-LLFYV,51.0,Medium Risk
5956-YHHRX,9.0,Low Risk
6008-NAIXK,4.0,Low Risk
2956-GGUCQ,68.0,High Risk
1928-BXYIV,31.0,Medium Risk
5760-FXFVO,41.0,Medium Risk
6595-COKXZ,63.0,High Risk
0961-ZWLVI,0.0,Low Risk
5181-OABFK,1.0,Low Risk
4007-NHVHI,1.0,Low Risk
7816-VGHTO,4.0,Low Risk
5871-DGTXZ,1.0,Low Risk
7550-WIQVA,20.0,Low Risk
7544-ZVIKX,1.0,Low Risk
0016-QLJIS,0.0,Low Risk
7508-DQAKK,0.0,Low Risk
5176-OLSKT,0.0,Low Risk
9356-AXGMP,1.0,Low Risk
3556-BVQGL,1.0,Low Risk
0362-ZBZWJ,74.0,High Risk
8979-CAMGB,1.0,Low Risk
4211-MMAZN,52.0,Medium Risk
7581-EBBOU,1.0,Low Risk
4274-OWWYO,85.0,High Risk
5073-RZGBK,0.0,Low Risk
1541-ETJZO,63.0,High Risk
2192-CKRLV,0.0,Low Risk
3154-HMWUU,1.0,Low Risk
6119-SPUDB,0.0,Low Risk
6522-OIQSX,0.0,Low Risk
7813-ZGGAW,3.0,Low Risk
8748-HFWBO,2.0,Low Risk
1052-QJIBV,0.0,Low Risk
1319-YLZJG,22.0,Low Risk
4106-HADHQ,93.0,High Risk
0723-FDLAY,1.0,Low Risk
3050-RLLXC,0.0,Low Risk
9298-WGMRW,0.0,Low Risk
2369-UAPKZ,60.0,Medium Risk
3088-LHEFH,39.0,Medium Risk
2778-OCLGR,90.0,High Risk
6583-KQJLK,28.000000000000004,Low Risk
8544-JNBOX,0.0,Low Risk
6681-ZSEXG,1.0,Low Risk
6139-ZZRBQ,1.0,Low Risk
6116-RFVHN,4.0,Low Risk
0637-KVDLV,89.0,High Risk
8884-FEEWR,2.0,Low Risk
3125-RAHBV,2.0,Low Risk
6633-MPWBS,57.99999999999999,Medium Risk
0373-AIVNJ,3.0,Low Risk
8785-EPNCG,24.0,Low Risk
1682-VCOIO,1.0,Low Risk
5729-KLZAR,77.0,High Risk
2072-ZVJJX,0.0,Low Risk
8849-AYPTR,3.0,Low Risk
9518-IMLHK,1.0,Low Risk
1582-RAFML,57.99999999999999,Medium Risk
3646-ITDGM,8.0,Low Risk
8740-CRYFY,94.0,High Risk
3569-VLDHH,0.0,Low Risk
8224-KDLKN,0.0,Low Risk
7594-LZNWR,19.0,Low Risk
4001-TSBTV,93.0,High Risk
2962-XPMCQ,69.0,High Risk
8727-XDPUD,3.0,Low Risk
1043-UXOVO,0.0,Low Risk
1064-FBXNK,8.0,Low Risk
3996-ZNWYK,0.0,Low Risk
2878-DHMIN,3.0,Low Risk
7762-ONLJY,4.0,Low Risk
1678-FYZOW,76.0,High Risk
5795-BKOYE,1.0,Low Risk
8627-EHGIP,95.0,High Risk
7402-PWYJJ,60.0,Medium Risk
5480-TBGPH,84.0,High Risk
0018-NYROU,62.0,High Risk
7501-VTYLJ,35.0,Medium Risk
7608-RGIRO,0.0,Low Risk
0480-BIXDE,66.0,High Risk
5895-QSXOD,37.0,Medium Risk
9814-AOUDH,6.0,Low Risk
6175-IRFIT,54.0,Medium Risk
8760-ZRHKE,1.0,Low Risk
1622-HSHSF,43.0,Medium Risk
8854-CCVSQ,63.0,High Risk
6749-UTDVX,0.0,Low Risk
5542-DHSXL,22.0,Low Risk
9102-OXKFY,1.0,Low Risk
0511-JTEOY,80.0,High Risk
5216-WASFJ,72.0,High Risk
7808-DVWEP,23.0,Low Risk
7067-KSAZT,99.0,High Risk
2284-VFLKH,0.0,Low Risk
0366-NQSHS,14.000000000000002,Low Risk
6532-YLWSI,12.0,Low Risk
3807-BPOMJ,1.0,Low Risk
3892-NXAZG,0.0,Low Risk
4948-WBBKL,70.0,High Risk
4182-BGSIQ,33.0,Medium Risk
9300-AGZNL,94.0,High Risk
0988-AADSA,0.0,Low Risk
9972-NKTFD,6.0,Low Risk
3717-LNXKW,2.0,Low Risk
5734-EJKXG,0.0,Low Risk
2207-RYYRL,1.0,Low Risk
6729-FZWSY,2.0,Low Risk
9695-IDRZR,0.0,Low Risk
8144-DGHXP,1.0,Low Risk
7814-LEEVE,62.0,High Risk
1112-CUNAO,98.0,High Risk
5175-AOBHI,56.99999999999999,Medium Risk
5174-RNGBH,87.0,High Risk
8631-WUXGY,1.0,Low Risk
7270-BDIOA,52.0,Medium Risk
9565-JSNFM,28.000000000000004,Low Risk
5906-DVAPM,1.0,Low Risk
6654-QGBZZ,13.0,Low Risk
8348-JLBUG,2.0,Low Risk
0607-DAAHE,10.0,Low Risk
5641-DMBFJ,0.0,Low Risk
9200-NLNPD,3.0,Low Risk
2664-XJZNO,0.0,Low Risk
9732-KPKBW,53.0,Medium Risk
3339-EAQNV,0.0,Low Risk
0921-OHLVP,49.0,Medium Risk
3389-YGYAI,89.0,High Risk
9560-ARGQJ,60.0,Medium Risk
8350-NYMVI,3.0,Low Risk
1600-DILPE,34.0,Medium Risk
0536-ESJEP,0.0,Low Risk
4654-GGUII,3.0,Low Risk
6478-HRRCZ,1.0,Low Risk
8510-BBWMU,2.0,Low Risk
6857-TKDJV,0.0,Low Risk
2360-RDGRO,6.0,Low Risk
0584-BJQGZ,2.0,Low Risk
5134-IKDAY,94.0,High Risk
1360-XFJMR,0.0,Low Risk
3070-DVEYC,54.0,Medium Risk
5730-RIITO,12.0,Low Risk
9058-MJLZC,93.0,High Risk
5707-ORNDZ,24.0,Low Risk
0902-XKXPN,0.0,Low Risk
5177-RVZNU,2.0,Low Risk
0056-EPFBG,2.0,Low Risk
8993-IZEUX,42.0,Medium Risk
8696-JKZNU,83.0,High Risk
5380-AFSSK,82.0,High Risk
8190-ZTQFB,2.0,Low Risk
0931-MHTEM,1.0,Low Risk
2055-PDADH,75.0,High Risk
7515-LODFU,0.0,Low Risk
0440-UEDAI,0.0,Low Risk
1337-BOZWO,9.0,Low Risk
0868-VJRDR,0.0,Low Risk
8714-EUHJO,96.0,High Risk
6344-SFJVH,21.0,Low Risk
3950-VPYJB,0.0,Low Risk
8041-TMEID,4.0,Low Risk
7321-ZNSLA,1.0,Low Risk
6941-KXRRV,4.0,Low Risk
3721-CNEYS,71.0,High Risk
8727-JQFHV,1.0,Low Risk
9475-NNDGC,0.0,Low Risk
1355-KUSBG,59.0,Medium Risk
3688-FTHLT,27.0,Low Risk
0899-LIIBW,3.0,Low Risk
2568-OIADY,98.0,High Risk
1384-RCUXW,35.0,Medium Risk
5825-XJOCM,1.0,Low Risk
6848-YLDFR,1.0,Low Risk
8125-QPFJD,0.0,Low Risk
2320-YKQBO,21.0,Low Risk
1193-RTSLK,98.0,High Risk
2302-ANTDP,99.0,High Risk
5923-GXUOC,69.0,High Risk
4973-RLZVI,1.0,Low Risk
7869-ZYDST,10.0,Low Risk
4501-UYKBC,3.0,Low Risk
1215-EXRMO,1.0,Low Risk
2305-MRGLV,20.0,Low Risk
8404-VIOMB,0.0,Low Risk
5233-GEEAX,79.0,High Risk
2359-KLTEK,1.0,Low Risk
5304-EFJLP,1.0,Low Risk
2673-ZALNP,5.0,Low Risk
9184-GALIL,3.0,Low Risk
4393-RYCRE,0.0,Low Risk
9746-MDMBK,0.0,Low Risk
3162-ZJZFU,1.0,Low Risk
8404-GFGCZ,44.0,Medium Risk
8875-AKBYH,56.00000000000001,Medium Risk
4432-ADRLB,51.0,Medium Risk
0533-UCAAU,1.0,Low Risk
1394-SUIUH,12.0,Low Risk
3521-MNKLV,7.000000000000001,Low Risk
2533-TIBIX,19.0,Low Risk
8993-PHFWD,72.0,High Risk
1565-RHDJD,75.0,High Risk
7137-RYLPP,68.0,High Risk
3765-JXVKY,82.0,High Risk
5092-STPKP,11.0,Low Risk
7330-WZLNC,83.0,High Risk
0114-PEGZZ,1.0,Low Risk
3359-DSRKA,3.0,Low Risk
8639-NHQEI,0.0,Low Risk
7161-DFHUF,0.0,Low Risk
3957-LXOLK,99.0,High Risk
3720-DBRWL,0.0,Low Risk
6635-MYYYZ,97.0,High Risk
8565-WUXZU,0.0,Low Risk
5281-BUZGT,98.0,High Risk
4994-OBRSZ,1.0,Low Risk
0562-FGDCR,0.0,Low Risk
2436-QBZFP,14.000000000000002,Low Risk
3420-YJLQT,57.99999999999999,Medium Risk
6040-CGACY,16.0,Low Risk
6582-PLFUU,1.0,Low Risk
8242-PDSGJ,0.0,Low Risk
0264-CNITK,0.0,Low Risk
0089-IIQKO,2.0,Low Risk
7839-NUIAA,1.0,Low Risk
6075-QMNRR,3.0,Low Risk
5378-IKEEG,86.0,High Risk
5966-EMAZU,0.0,Low Risk
0440-EKDCF,0.0,Low Risk
4774-HHGGS,1.0,Low Risk
2718-GAXQD,78.0,High Risk
2055-BFOCC,0.0,Low Risk
8180-AKMJV,56.00000000000001,Medium Risk
4298-OYIFC,47.0,Medium Risk
5566-SOEZD,5.0,Low Risk
9842-EFSYY,21.0,Low Risk
2272-WUSPA,0.0,Low Risk
4584-LBNMK,6.0,Low Risk
3898-GUYTS,2.0,Low Risk
0930-EHUZA,1.0,Low Risk
6413-XKKPU,92.0,High Risk
9975-SKRNR,34.0,Medium Risk
3703-KBKZP,60.0,Medium Risk
1449-XQEMT,32.0,Medium Risk
2626-URJFX,71.0,High Risk
4973-MGTON,0.0,Low Risk
3682-YEUWS,11.0,Low Risk
1223-UNPKS,1.0,Low Risk
2612-RRIDN,81.0,High Risk
4735-ASGMA,98.0,High Risk
3446-QDSZF,56.00000000000001,Medium Risk
3669-LVWZB,55.00000000000001,Medium Risk
6892-EZDTG,81.0,High Risk
5117-IFGPS,65.0,High Risk
7379-FNIUJ,42.0,Medium Risk
1627-AFWVJ,1.0,Low Risk
9725-SCPZG,85.0,High Risk
5884-GCYMI,90.0,High Risk
3217-FZDMN,73.0,High Risk
4486-EFAEB,20.0,Low Risk
0060-FUALY,0.0,Low Risk
7853-GVUDZ,53.0,Medium Risk
7480-QNVZJ,95.0,High Risk
6954-OOYZZ,24.0,Low Risk
7088-FBAWU,11.0,Low Risk
8313-AFGBW,0.0,Low Risk
3943-KDREE,59.0,Medium Risk
9239-ZBZZV,78.0,High Risk
3097-IDVPU,26.0,Low Risk
4398-HSCJH,51.0,Medium Risk
2197-OMWGI,0.0,Low Risk
2303-PJYHN,18.0,Low Risk
9795-VOWON,22.0,Low Risk
